item_id,small_description,long_description,category,merch_class,channel_restriction,barcode,brand_name,age_restriction,primary_image,alternate_image,base_url
76151612,The Flying Pigs Game,"The Flying Pigs Game by Cra-Z-Art! An entertaining skill and action game the whole family can enjoy! A great way for preschoolers to develop fine motor skills and hand-eye coordination. Can you help the farmer catch his crazy flying pigs? Wow, pigs fly! Use the included wands to catch the flying piggies whirling around inside the safe motorized globe. Catch as many flying pigs as you can! But, don’t catch the white pig or all your piggies get put back into the bowl! Once the piggies have all been caught, add up your points to find out who was the farmer's MVP. The player with the most points wins the game! The game allows kids to explore the fun world of interactive play while also encouraging cognitive and tactile learning. Can be played by 2 or more players. Game contains: 1 flying pig unit with fan, 50 foam pigs, 4 colored wands, 4 game mats and instructions. Requires 4 AA batteries and a Phillips head screwdriver (not included). What are you waiting for? Start playing the ultimate game of “catch ‘em if you can!”",APPAREL,0,MULTI-CHANNEL,76151612284025,Cra-Z-Art,0,GUEST_0a7c6657-429e-419c-bf8a-4b7fe1d8ea89,GUEST_acd581ea-7152-4767-b3e6-685577f4557a,https://imagetarget.com/image/Target/
50688289,5 Second Rule Uncensored Board,"It's the 5 Second Rule Game, and there's just one rule - just spit it out before time runs out! The 5 Second Rule Uncensored Board Game comes with 150 question cards, a Twisted Timer and the game rules pamphlet. The rules of the game are simple, spit out the answers to the question you are asked in five seconds, no matter what they are! The Twisted Timer adds an element of fun to the game, as it makes sounds to distract the player. Enjoy playing the game with 3 or more players.",APPAREL,0,MULTI-CHANNEL,50688289284025,PlayMonster,0,GUEST_f571d390-4b89-4cde-be14-11238f10f9f8,GUEST_b7292f67-111d-42d1-9466-1acb875ff983,https://imagetarget.com/image/Target/
76151569,Disney The Lion King Pumbaa Pa,"Lion King fans, here's a game that'll make you go Hakuna Matata, The Lion King Pumbaa Pass Game from Disney. This quirky game is very simple to play. Players take turns to feed the ever-hungry Pumba with ""tasty"" bugs till he tosses his cookie or pukes. The fun starts here, now it's your time to find the bugs. The player who matches all the 3 bugs with 3 different cards wins the game.",APPAREL,0,MULTI-CHANNEL,76151569284025,Disney,0,GUEST_4120c2ad-fb6b-4122-9055-1fe305374c89,GUEST_17de9e8e-1a0f-41c7-bd72-dd2c0885c656,https://imagetarget.com/image/Target/
53355096,Ravensburger Disney Villainous,"- Play as one of six iconic Disney Villains (Maleficent, Ursula, Jafar, Prince John, Queen of Hearts, Captain Hook).<br>- Each Villain has their own oversized sculpted mover.<br>- The game where being the bad guy is a good thing.<br>- Fate cards allow you to meddle with other Villain's objectives!<br><br>You are the Villain! Command your henchmen, defeat the heroes, and enact your evil scheme. In Villainous, the story-based gameplay allows players to experience events from the classic Disney films, Aladdin, Sleeping Beauty, The Little Mermaid, Robin Hood, Alice in Wonderland, and Peter Pan in exciting new ways. Each Villain plays differently, offering rich strategy to explore, surprising combinations to discover, and plenty of replay value. To play, move to a spot on your board and take actions based on your options at that location - actions will allow you to gain power, play cards, and defeat heroes. But, being a true Villain requires strategic interference with your opponents' goals. Use other players' Fate cards featuring heroes and other meddlesome objects, to prevent them from reaching their objectives. Be the first to achieve your Villain's devious objective and you win!",APPAREL,0,MULTI-CHANNEL,53355096284025,Ravensburger,0,GUEST_057a26b9-184a-4d23-bfec-04e0a6fff1e1,GUEST_97692861-ba52-4f41-9ef6-2e75977e8f36,https://imagetarget.com/image/Target/
10855294,Risk Board Game,"Get ready for some world domination in this intensive strategy game, Risk Board Game from Hasbro. Players compete to occupy all the territory on the board to win the game. It is all about who is willing to take the biggest Risk in this classic game. This board game comes with 40 infantry, 12 cavalry and 8 artillery pieces each, deck of 56 Risk cards, 5 dice, 5 cardboard war crates and a game guide. Choose your strategy carefully and dominate the board.",APPAREL,0,MULTI-CHANNEL,10855294284025,Risk,0,GUEST_77c4f6d6-0890-4875-9dbf-e96fb4e9a91e,GUEST_e4931f80-3b9a-4e87-b7b0-92b82797d985,https://imagetarget.com/image/Target/
76151688,Guess Who? High School Reunion,"It's high school reunion time! The Guess Who? High School Reunion game is a laugh-out-loud game for adults that's great for parties, game night, and other get-togethers. This parody game is based on the classic Guess Who? game in which players try to guess each other's mystery person by asking opponents yes or no questions. Some Small Talk cards have pointed and outrageous questions such as ""Were you most likely to own a fake ID?"" or ""Were you most likely to leave the prom with someone else's date?"" Other cards let you fill in the blank or ask your own questions for an even more personal game experience. By process of elimination, each answer gets you closer to guessing your opponent's mystery person. The first player or team to win 5 rounds wins the game.<br /><br />- Includes 2 plastic Yearbook gameboards, 48 Yearbook Photos, 24 Mystery Classmate cards, 50 Small Talk cards, 2 scorekeepers, card box, and instructions.<br />- Ages Adult<br />- For 2 or 4 players.<br /><br />Hasbro Gaming and all related terms are trademarks of Hasbro.",APPAREL,0,MULTI-CHANNEL,76151688284025,Hasbro,0,GUEST_111d2b47-ff7b-43d6-9d07-847a0ae17848,GUEST_430d1614-0be8-4902-a63a-42a60e6e7abd,https://imagetarget.com/image/Target/
75559233,Disney Codenames Board Game,"Find the Disney Treasures by deciphering the code! Teams compete by giving one-word clues to help their teammates identify the Disney characters, locations and items. A great activity for Disney fans of all ages while helping young children develop vocabulary and description skills. The Disney Family Edition of Codenames combines the hit social word game with some of Disney’s most beloved properties from the past 90 years. Two Cluemasters give one-word clues to help their teammates identify the Disney characters, locations, and items from a 25 card game grid. Including both pictures and words, it’s family fun for Disney fans of all ages.<br /><br />What's Included:<br />• 200 Treasure Cards<br />• 60 Key Cards - 20 Easy and 40 Advanced<br />• 25 Cover Cards - 8 Blue, 8 Red, 7 Neutral, Plus 1 Extra and 1 Game Over<br />• 1 Card Stand<br />• Instructions<br /><br />© Czech Games Edition. July 2017. CzechGames website. © Disney/Pixar.",APPAREL,0,MULTI-CHANNEL,75559233284025,USAopoly,0,GUEST_8ca3b5d2-1125-44bb-84c9-10912f57a4f3,GUEST_65f35c5c-7920-478c-96ef-f652c965e151,https://imagetarget.com/image/Target/
76151670,Goliath Gator Golf Game,"A hole-in-one is a lot more fun with Gator Golf! Grab your flamingo golf club, and aim to feed this hungry little Gator. Sink your putt by hitting your ball through the Gator’s mouth into his tail to score, but watch out – he’ll flick your ball with his tail for more putting action. The first player to score 3 points wins! Fun, active gameplay gets kids up and moving while developing large motor skills and hand-eye coordination. Cute birds on the Gator’s back serve as built-in score keepers. Gator Golf plays best indoors on low-pile carpet. For 2-4 players, ages 3 and up.",APPAREL,0,MULTI-CHANNEL,76151670284025,Goliath,0,GUEST_f6673621-373a-49aa-9254-74dfe22e07f5,GUEST_954c85ed-26b9-4f22-b647-b3bd1df141e2,https://imagetarget.com/image/Target/
53521468,Goliath Greedy Granny Game,"Take the treats without making a peep with Greedy Granny! Granny loves her sweets, but she's not so great at sharing. As she snoozes, spin the treat wheel to see which sweet to swipe. Be quiet… one wrong move will wake Granny up and send her teeth flying! Be the first player to collect one of each of her treats to win. Unique gameplay with randomized action creates anticipation and excitement that is sure to bring on the giggles! Because it’s quick and easy to learn, kids can enjoy the fun payoff over and over again. Includes bright, high-quality playing pieces. No batteries required. For 2-4 players, ages 4 and up.",APPAREL,0,MULTI-CHANNEL,53521468284025,Goliath,0,GUEST_85c840d8-518d-4bd1-8484-ea8573cd5b62,GUEST_a6bf4291-4554-456d-b8ff-f9e6cbee780a,https://imagetarget.com/image/Target/
75559238,Orangutwang Game,"A fun, suspenseful and wild game! Take turns hanging fruit and jungle friends on the orangutan, but watch out! At some point, he'll be holding too much and he'll spring up and send the fruit and friends flying! How much can you hang before he goes twaaang?! For 2 or more players, ages 4+. No batteries required!",APPAREL,0,MULTI-CHANNEL,75559238284025,PlayMonster,0,GUEST_b4623e1e-08f0-4c0c-8328-0f3fee9ebf83,GUEST_51c7bfe1-ea9e-49d5-a12b-564f34f03d34,https://imagetarget.com/image/Target/
52119309,The Chameleon Board Game,"Blend in. Don't get caught. Six players. One word each. Everyone sounded pretty convincing, but someone isn't who they say they are. That someone is The Chameleon. In each round of The Chameleon, a secret word is selected from a Topic Card in the middle of the table. Everyone knows what the word is, except for the player with the Chameleon card… but which player is it? Using cunning, social deduction and some serious mob mentality, each player shouts out a related word to prove their innocence and tries to track down the impostor. Once everyone's said their piece, the voting begins and the moment of truth arrives. In order to successfully track down the guilty player and win the game, players will have to use all of their teamwork and witch-hunting skills. If you're the Chameleon, however, the rules are much more simple. Don't. Get. Caught. ",APPAREL,0,MULTI-CHANNEL,52119309284025,Big Potato,0,GUEST_3a9de704-5630-4c8f-bb56-5ea82f799a38,GUEST_468943d2-3bf6-458f-a2a5-48c05e548b35,https://imagetarget.com/image/Target/
12836086,Game Gallery Mexican Train Dom,"Family game night is back with this Mexican Train Dominoes set by Cardinal. Enhance kids' simple math skills with a fun-filled round of Dominoes. Train enthusiasts will love the colorful little trains used as game pieces. Mexican Train is a modern version of Dominoes, played with 91 double-12 Dominoes. Because of its simplicity, it can be played by nearly anyone, anywhere. Depending on the type of game you play, it can last from a single, 20-minute game to a 12-round game lasting hours. It can also be played using double 6 or double 9 tiles for shorter games. ",APPAREL,0,MULTI-CHANNEL,12836086284025,Cardinal,0,GUEST_a74fdd45-1fad-425b-97d4-f9f3f135c9e3,GUEST_316c1e4d-39f1-4b37-b4ee-9c9a14af0f88,https://imagetarget.com/image/Target/
